Time,PosX,PosY,PosZ,VelX,VelY,VelZ
12.95,8.74538659572931,5.77138584185701,5.77312733762946,-0.342624071098768,-1.77174595890746,1.3859453120519
13,8.72825539217438,5.68279854391163,5.84242460323206,-0.340568326672175,-1.76111548315402,0.890072640179592
13.05,8.71122697584077,5.59474276975393,5.88692823524104,-0.338524916712142,-1.75054879025509,0.397175204338515
13.1,8.69430073000516,5.50721533024118,5.90678699545796,-0.336493767211869,-1.74004549751356,-0.0927648468875163
13.15,8.67747604164457,5.4202130553655,5.90214875311359,-0.334474804608598,-1.72960522452848,-0.579765257806191
13.2,8.66075230141413,5.33373279413907,5.87316049022328,-0.332467955780946,-1.71922759318131,-1.06384366625935
13.25,8.64412890362509,5.24777141448001,5.81996830691031,-0.330473148046261,-1.70891222762222,-1.5450176042618
13.3,8.62760524622277,5.1623258030989,5.74271742669722,-0.328490309157983,-1.69865875425649,-2.02330449863623
13.35,8.61118073076488,5.07739286538607,5.64155220176541,-0.326519367303035,-1.68846680173095,-2.49872167164441
13.4,8.59485476239972,4.99296952529953,5.51661611818319,-0.324560251099217,-1.67833600092056,-2.97128634161454
13.45,8.57862674984476,4.9090527252535,5.36805180110246,-0.322612889592622,-1.66826598491504,-3.44101562356486
13.5,8.56249610536513,4.82563942600775,5.19600101992422,-0.320677212255066,-1.65825638900555,-3.90792652982347
13.55,8.54646224475238,4.74272660655747,5.00060469343305,-0.318753148981536,-1.64830685067152,-4.37203597064453
13.6,8.5305245873033,4.66031126402389,4.78200289490082,-0.316840630087646,-1.63841700956749,-4.83336075482066
13.65,8.51468255579892,4.57839041354552,4.54033485715979,-0.314939586307121,-1.62858650751008,-5.29191759029173
13.7,8.49893557648356,4.49696108817002,4.2757389776452,-0.313049948789278,-1.61881498846502,-5.74772308474998
13.75,8.4832830790441,4.41602033874676,3.9883528234077,-0.311171649096542,-1.60910209853423,-6.20079374624148
13.8,8.46772449658927,4.33556523382005,3.67831313609563,-0.309304619201963,-1.59944748594303,-6.65114598376403
13.85,8.45225926562917,4.2555928595229,3.34575583690742,-0.307448791486751,-1.58985080102737,-7.09879610786145
13.9,8.43688682605484,4.17610031947153,2.99081603151435,-0.305604098737831,-1.5803116962212,-7.54376033121428
13.95,8.42160662111795,4.09708473466047,2.61362801495364,-0.303770474145404,-1.57082982604388,-7.986054769227
14,8.40641809741068,4.01854324335828,2.21432527649229,-0.301947851300531,-1.56140484708761,-8.42569544061163
14.05,8.39132070484565,3.9404730010039,1.79304050446171,-0.300136164192728,-1.55203641800509,-8.86269826796796
14.1,8.37631389663601,3.86287118010364,1.34990559106331,-0.298335347207572,-1.54272419949706,-9.29707907836016
14.15,8.36139712927563,3.78573497012879,0.8850516371453,-0.296545335124326,-1.53346785430008,-9.72885360389
14.2,8.34656986251942,3.70906157741379,0.3986089569508,-0.29476606311358,-1.52426704717428,-10.1580374822667
14.25,8.33183155936374,3.63284822505507,0.109292917162533,-0.292997466734899,-1.51512144489123,10.5846462573731
14.3,8.31718168602699,3.55709215281051,0.638525230031186,-0.291239481934489,-1.50603071622188,10.0335813798288
14.35,8.30261971193027,3.48179061699942,1.14020429902263,-0.289492045042882,-1.49699453192455,9.48582289154984
14.4,8.28814510967812,3.40694089040319,1.61449544360012,-0.287755092772625,-1.488012564733,8.94135095420054
14.45,8.27375735503949,3.33254026216654,2.06156299131015,-0.286028562215989,-1.47908448934461,8.40014584847534
14.5,8.25945592692869,3.25858603769931,2.48157028373391,-0.284312390842693,-1.47020998240854,7.86218797338449
14.55,8.24524030738656,3.18507553857888,2.87467968240314,-0.282606516497637,-1.46138872251409,7.32745784554418
14.6,8.23110998156168,3.11200610245318,3.24105257468035,-0.280910877398652,-1.452620390179,6.79593609847092
14.65,8.21706443769174,3.03937508294423,3.58084937960389,-0.27922541213426,-1.44390466783793,6.26760348188009
14.7,8.20310316708503,2.96717984955233,3.8942295536979,-0.277550059661454,-1.4352412398309,5.74244086098881
14.75,8.18922566410196,2.89541778756079,4.18135159674734,-0.275884759303485,-1.42662979239192,5.22042921582288
14.8,8.17543142613678,2.82408629794119,4.44237305753848,-0.274229450747664,-1.41807001363756,4.70154964052794
14.85,8.1617199535994,2.75318279725931,4.67745053956488,-0.272584074043178,-1.40956159355574,4.18578334268477
14.9,8.14809074989724,2.68270471758153,4.88673970669912,-0.270948569598919,-1.4011042239944,3.67311164262866
14.95,8.1345433214173,2.61264950638181,5.07039528883055,-0.269322878181326,-1.39269759865044,3.16351597277289
15,8.12107717750823,2.54301462644928,5.2285710874692,-0.267706940912238,-1.38434141305854,2.65697787693626
15.05,8.10769183046262,2.47379755579636,5.36141998131601,-0.266100699266764,-1.37603536458018,2.15347900967464
15.1,8.09438679549928,2.40499578756735,5.46909393179974,-0.264504095071164,-1.3677791523927,1.65300113561659
15.15,8.08116159074572,2.33660682994771,5.55174398858057,-0.262917070500737,-1.35957247747835,1.15552612880289
15.2,8.06801573722069,2.2686282060738,5.60952029502072,-0.261339568077733,-1.35141504261348,0.661035972030073
15.25,8.0549487588168,2.20105745394312,5.64257209362222,-0.259771530669266,-1.3433065523578,0.169512756197892
15.3,8.04196018228334,2.13389212632523,5.65104773143211,-0.258212901485251,-1.33524671304365,-0.319061320339295
15.35,8.02904953720907,2.06712979067305,5.63509466541515,-0.256663624076339,-1.32723523276539,-0.804703952417259
15.4,8.01621635600526,2.00076802903478,5.59485946779429,-0.255123642331881,-1.31927182136879,-1.28743272870276
15.45,8.00346017388866,1.93480443796634,5.53048783135915,-0.25359290047789,-1.31135619044058,-1.76726513233054
15.5,7.99078052886477,1.86923662844431,5.44212457474262,-0.252071343075022,-1.30348805329794,-2.24421854153656
15.55,7.97817696171102,1.80406222577941,5.32991364766579,-0.250558915016572,-1.29566712497815,-2.71831023028734
15.6,7.96564901596019,1.73927886953051,5.19399813615143,-0.249055561526473,-1.28789312222828,-3.18955736890561
15.65,7.95319623788387,1.67488421341909,5.03452026770614,-0.247561228157314,-1.28016576349491,-3.65797702469218
15.7,7.940818176476,1.61087592524435,4.85162141647154,-0.24607586078837,-1.27248476891394,-4.12358616254403
15.75,7.92851438343658,1.54725168679865,4.64544210834433,-0.24459940562364,-1.26484986030046,-4.58640164556876
15.8,7.9162844131554,1.48400919378363,4.4161220260659,-0.243131809189898,-1.25726076113866,-5.04644023569535
15.85,7.90412782269591,1.42114615572669,4.16380001428113,-0.241673018334759,-1.24971719657182,-5.50371859428118
15.9,7.89204417177917,1.3586602958981,3.88861408456707,-0.24022298022475,-1.24221889339239,-5.95825328271549
15.95,7.88003302276793,1.29654935122848,3.5907014204313,-0.238781642343402,-1.23476558003204,-6.4100607630192
16,7.86809394065076,1.23481107222688,3.27019838228034,-0.237348952489341,-1.22735698655185,-6.85915739844108
16.05,7.85622649302629,1.17344322289929,2.92724051235828,-0.235924858774405,-1.21999284463254,-7.30555945405044
16.1,7.84443025008757,1.11244358066766,2.56196253965576,-0.234509309621759,-1.21267288756474,-7.74928309732613
16.15,7.83270478460649,1.05180993628942,2.17449838478945,-0.233102253764028,-1.20539685023935,-8.19034439874217
16.2,7.82104967191828,0.991540093777457,1.76498116485234,-0.231703640241444,-1.19816446913792,-8.62875933234972
16.25,7.80946448990621,0.931631870320561,1.33354319823486,-0.230313418399995,-1.19097548232309,-9.06454377635563
16.3,7.79794881898621,0.872083096204407,0.880316009417077,-0.228931537889595,-1.18382962942915,-9.49771351369749
16.35,7.78650224209173,0.812891614732949,0.405430333732203,-0.227557948662258,-1.17672665165257,-9.92828423261531
16.4,7.77512434465862,0.754055282150321,0.0909838778985627,-0.226192600970284,-1.16966629174266,10.3562715272196
16.45,7.76381471461011,0.695571967563188,0.608797454259544,-0.224835445364462,-1.1626482939922,9.8065768980563
16.5,7.75257294234188,0.637439552863578,1.09912629916236,-0.223486432692276,-1.15567240422825,9.26018043666796
16.55,7.74139862070727,0.579655932652165,1.56213532099576,-0.222145514096122,-1.14873836980288,8.71706235404795
16.6,7.73029134500246,0.522219014162021,1.99798843869815,-0.220812641011545,-1.14184593958406,8.17720297992366
16.65,7.71925071295188,0.465126717182818,2.40684858769434,-0.219487765165476,-1.13499486394656,7.64058276204412
16.7,7.70827632469361,0.40837697398549,2.78887772579654,-0.218170838574483,-1.12818489476288,7.10718226547186
16.75,7.69736778276489,0.351967729247346,3.14423683907014,-0.216861813543036,-1.1214157853943,6.57698217187902
16.8,7.68652469208774,0.295896939977631,3.47308594766409,-0.215560642661778,-1.11468729068194,6.04996327884775
16.85,7.67574665995465,0.240162575443534,3.77558411160647,-0.214267278805807,-1.10799916693784,5.52610649917466
16.9,7.66503329601436,0.184762617096642,4.05188943656521,-0.212981675132973,-1.10135117193622,5.00539286017962
16.95,7.65438421225771,0.129695058499831,4.30215907957419,-0.211703785082175,-1.0947430649046,4.48780350301854
17,7.6437990230036,0.0749579052546009,4.52654925472512,-0.210433562371682,-1.08817460651517,3.97331968200043
17.05,7.63327734488501,0.0205491749288423,4.72521523882514,-0.209170960997452,-1.08164555887608,3.46192276390842
17.1,7.62281879683514,0.0335331030149618,4.89831137702056,-0.207915935231467,1.07515568552283,2.95359422732497
17.15,7.61242300007357,0.0872908872911031,5.04599108838681,-0.206668439620078,1.06870475140969,2.44831566196102
17.2,7.60208957809256,0.140726124861587,5.16840687148486,-0.205428428982358,1.06229252290123,1.94606876798926
17.25,7.59181815664345,0.193840751006649,5.26571030988432,-0.204195858408463,1.05591876776382,1.44683535538132
17.3,7.58160836372302,0.24663668939484,5.33805207765339,-0.202970683258013,1.04958325515724,0.950597343249034
17.35,7.57145982956012,0.299115852152702,5.38558194481584,-0.201752859158465,1.0432857556263,0.45733675918954
17.4,7.5613721866022,0.351280139934017,5.40844878277532,-0.200542342003514,1.03702604109254,-0.0329642613655971
17.45,7.55134506950202,0.403131441988644,5.40680056970704,-0.199339087951493,1.03080388484598,-0.520323475797403
17.5,7.54137811510445,0.454671636230943,5.38078439591717,-0.198143053423784,1.02461906153691,-1.00475853494262
17.55,7.53147096243326,0.505902589307788,5.33054646917004,-0.196954195103241,1.01847134716769,-1.48628698373296
17.6,7.5216232526781,0.556826156666173,5.25623211998339,-0.195772469932622,1.01236051908468,-1.96492626183057
17.65,7.51183462918147,0.607444182620407,5.15798580689186,-0.194597835113026,1.00628635597017,-2.44069370425958
17.7,7.50210473742582,0.657758500418915,5.03595112167888,-0.193430248102348,1.00024863783435,-2.91360654203402
17.75,7.4924332250207,0.707770932310633,4.89027079457718,-0.192269666613734,0.994247146007344,-3.38368190278182
17.8,7.48281974169001,0.757483289611,4.72108669943809,-0.191116048614051,0.9882816631313,-3.85093681136513
17.85,7.47326393925931,0.806897372767565,4.52853985886983,-0.189969352322367,0.982351973152512,-4.31538819049694
17.9,7.46376547164319,0.856014971425191,4.31277044934499,-0.188829536208433,0.976457861313597,-4.77705286135396
17.95,7.45432399483277,0.90483786449087,4.07391780627729,-0.187696558991182,0.970599114145716,-5.23594754418583
18,7.44493916688321,0.953367820198156,3.812120429068,-0.186570379637235,0.964775519460841,-5.69208885892072
18.05,7.43561064790135,1.0016065961712,3.52751598612196,-0.185450957359412,0.958986866344076,-6.14549332576719
18.1,7.42633810003338,1.0495559394884,3.2202413198336,-0.184338251615255,0.953232945146012,-6.59617736581259
18.15,7.41712118745261,1.0972175867457,2.89043245154297,-0.183232222105564,0.947513547475136,-7.04415730161772
18.2,7.40795957634734,1.14459326411946,2.53822458646208,-0.18213282877293,0.941828466190285,-7.48944935780801
18.25,7.39885293490869,1.19168468742897,2.16375211857168,-0.181040031800293,0.936177495393143,-7.93206966166116
18.3,7.38980093331867,1.23849356219863,1.76714863548863,-0.179953791609491,0.930560430420784,-8.37203424369119
18.35,7.3808032437382,1.28502158371967,1.34854692330407,-0.178874068859834,0.92497706783826,-8.80935903822905
18.4,7.37185954029521,1.33127043711158,0.908078971392614,-0.177800824446675,0.91942720543123,-9.24405988399968
18.45,7.36296949907288,1.37724179738314,0.44587597719263,-0.176734019499995,0.913910642198643,-9.67615252469568
18.5,7.35413279809788,1.42293732949308,0.0379316490421538,-0.175673615382995,0.908427178345451,10.1056526095475
18.55,7.34534911732873,1.46835868841035,0.543214279519529,-0.174619573690697,0.902976615275378,9.55746169389022
18.6,7.33661813864419,1.51350751917412,1.02108736421404,-0.173571856248553,0.897558755583726,9.01255992372688
18.65,7.32793954583176,1.5583854569533,1.47171536040038,-0.172530425111061,0.892173403050223,8.47092756418451
18.7,7.31931302457621,1.60299412710582,1.89526173860961,-0.171495242560395,0.886820362631922,7.93254499879941
18.75,7.31073826244819,1.64733514523741,2.29188898854958,-0.170466271105033,0.881499440456131,7.39739272880661
18.8,7.30221494889294,1.69141011726022,2.66175862498991,-0.169443473478402,0.876210443813394,6.86545137243377
18.85,7.29374277521902,1.73522063945089,3.0050311936116,-0.168426812637532,0.870953181150513,6.33670166419917
18.9,7.28532143458714,1.77876829850841,3.32186627682156,-0.167416251761707,0.86572746206361,5.81112445421397
18.95,7.27695062199906,1.82205467161159,3.61242249953226,-0.166411754251137,0.860533097291229,5.28870070748869
19,7.2686300342865,1.86508132647616,3.87685753490669,-0.16541328372563,0.855369898707481,4.76941150324376
19.05,7.26035937010022,1.90784982141153,4.11532811006888,-0.164420804023276,0.850237679315237,4.2532380342243
19.1,7.25213832989906,1.95036170537729,4.32799001178009,-0.163434279199136,0.845136253239345,3.74016160601895
19.15,7.2439666159391,1.99261851803926,4.51499809208104,-0.162453673523942,0.840065435719909,3.23016363638284
19.2,7.2358439322629,2.03462178982525,4.67650627390018,-0.161478951482798,0.83502504310559,2.72322565456454
19.25,7.22776998468876,2.07637304198053,4.81266755662841,-0.160510077773901,0.830014892846956,2.21932930063715
19.3,7.21974448080007,2.11787378662288,4.92363402166027,-0.159547017307258,0.825034803489874,1.71845632483333
19.35,7.2117671299347,2.15912552679738,5.00955683790193,-0.158589735203414,0.820084594668935,1.22058858688433
19.4,7.20383764317453,2.20012975653082,5.07058626724615,-0.157638196792194,0.815164087100922,0.725708055363023
19.45,7.19595573333492,2.24088796088587,5.1068716700143,-0.15669236761144,0.810273102578316,0.233796807030845
19.5,7.18812111495435,2.28140161601478,5.11856151036584,-0.155752213405772,0.805411463962846,-0.25516297381134
19.55,7.18033350428406,2.32167218921293,5.10580336167528,-0.154817700125337,0.800578995179069,-0.741188995968472
19.6,7.1725926192778,2.36170113897188,5.06874391187685,-0.153888793924585,0.795775521207995,-1.22429886199266
19.65,7.16489817958157,2.40148991503228,5.00752896877722,-0.152965461161038,0.791000868080747,-1.70451006882071
19.7,7.15724990652351,2.44103995843632,4.92230346533619,-0.152047668394071,0.786254862872262,-2.18184000840778
19.75,7.14964752310381,2.48035270157993,4.8132114649158,-0.151135382383707,0.781537333695029,-2.65630596835733
19.8,7.14209075398462,2.51942956826468,4.68039616649793,-0.150228570089405,0.776848109692858,-3.12792513254719
19.85,7.13457932548015,2.55827197374933,4.52399990987057,-0.149327198668868,0.772187021034701,-3.59671458175191
19.9,7.12711296554671,2.59688132480106,4.34416418078297,-0.148431235476855,0.767553898908493,-4.0626912942614
19.95,7.11969140377287,2.63525901974649,4.1410296160699,-0.147540648063994,0.762948575515042,-4.52587214649583
20,7.11231437136967,2.67340644852224,3.91473600874511,-0.14665540417561,0.758370884061952,-4.98627391361685
